V1,V2,V3,V4,V5,V6
0.0217522834403219,0.00903393282220952,-0.0245234043035425,-0.0381947269784509,0.0231669948323732,0.0338630344286026
0.00903393282220952,0.0740796090131745,-0.018329106589541,-0.00956434530903486,0.0481012323493576,0.00659713078751881
-0.0245234043035425,-0.018329106589541,0.0653878387327191,0.063895055163103,-0.041625807293239,-0.0447192725456054
-0.0381947269784509,-0.00956434530903486,0.063895055163103,0.111696062461964,-0.0665849820133912,-0.0769099495572837
0.0231669948323732,0.0481012323493576,-0.041625807293239,-0.0665849820133912,0.107630436071738,0.0549123715952497
0.0338630344286026,0.00659713078751881,-0.0447192725456054,-0.0769099495572837,0.0549123715952497,0.0726211545333817
